Generation,Reward,Best Fitness,Mean Fitness,Std Fitness,Execution Time
0,0.7306566321213799,0.7306566321213799,-0.03777713383653714,0.37091191501969306,7363.013307094574
1,1.8998627503527372,1.8998627503527372,0.1888727826485415,0.4856788535034307,7363.013307094574
2,1.9264649867418269,1.9264649867418269,0.3832158029039139,0.7160128561178473,7363.013307094574
3,1.9264649867418269,1.9264649867418269,0.3729715262268881,0.9804416107402593,7363.013307094574
4,1.9264649867418269,1.9264649867418269,0.47455964078297724,0.8322641450901139,7363.013307094574
5,1.9264649867418269,1.9264649867418269,0.588201354020075,0.8175191495834787,7363.013307094574
6,2.8347481437466406,2.8347481437466406,0.7858260153890654,0.892398754169305,7363.013307094574
7,2.8347481437466406,2.8347481437466406,0.9068364642975073,1.0899257836948524,7363.013307094574
8,3.111751184378567,3.111751184378567,1.3812139559722378,0.9129116365961505,7363.013307094574
9,3.5448753789844822,3.5448753789844822,1.6974386912190056,1.0900162879566766,7363.013307094574
10,3.5448753789844822,3.5448753789844822,1.7372388888093913,1.1522209097293792,7363.013307094574
11,3.999844730415901,3.999844730415901,2.0807414987606307,1.1620552495724417,7363.013307094574
12,4.149837814805034,4.149837814805034,2.4047026910575697,1.057096403022305,7363.013307094574
13,4.149837814805034,4.149837814805034,2.6193937813209525,1.1303013760663418,7363.013307094574
14,4.149837814805034,4.149837814805034,2.599096158860822,1.1515225630147938,7363.013307094574
15,4.65445096580719,4.65445096580719,2.9543526870134635,1.3067499093456132,7363.013307094574
16,4.65445096580719,4.65445096580719,2.991071586077207,1.1028235065974141,7363.013307094574
17,4.851696556005638,4.851696556005638,3.1450090865481086,1.1528186695529297,7363.013307094574
18,4.992580688034878,4.992580688034878,3.2419784635896556,1.2384308459470015,7363.013307094574
19,5.039436453962593,5.039436453962593,3.370724303895968,1.4723920297027275,7363.013307094574
20,5.07263037045843,5.07263037045843,3.324254060405027,1.7011955283224975,7363.013307094574
