Generation,Reward,Best Fitness,Mean Fitness,Std Fitness,Execution Time
0,0.46415412644734444,0.46415412644734444,-0.16695007520765898,0.3787716977578864,6835.719432830811
1,0.8898246707695574,0.8898246707695574,0.22757047088342533,0.20973447858308986,6835.719432830811
2,1.0295768238342433,1.0295768238342433,0.36103564623366724,0.2674118550904943,6835.719432830811
3,1.3435076876794807,1.3435076876794807,0.5792596505669374,0.35081391082549346,6835.719432830811
4,1.3435076876794807,1.3435076876794807,0.773712780960895,0.3499101655335698,6835.719432830811
5,1.529193615193413,1.529193615193413,1.0837776142291777,0.23628959142912664,6835.719432830811
6,1.5790849412597676,1.5790849412597676,1.2184616458750117,0.1967358851563254,6835.719432830811
7,1.5790849412597676,1.5790849412597676,1.4218455069368203,0.09903579019353022,6835.719432830811
8,1.7239925437577457,1.7239925437577457,1.4855160256483406,0.105353083300881,6835.719432830811
9,1.8368902843366437,1.8368902843366437,1.5584809429814397,0.11809172792534185,6835.719432830811
10,1.8368902843366437,1.8368902843366437,1.6233416330032326,0.10540909407406546,6835.719432830811
11,1.8498629472237704,1.8498629472237704,1.67367564378603,0.10437136983534202,6835.719432830811
12,2.106617991464489,2.106617991464489,1.7341536416927794,0.1323404839421156,6835.719432830811
13,2.106617991464489,2.106617991464489,1.7558613433853012,0.11953800788211971,6835.719432830811
14,2.391339971928627,2.391339971928627,1.863412816135129,0.15722006364886132,6835.719432830811
15,2.7165391287440923,2.7165391287440923,1.989838355581902,0.2165124328463017,6835.719432830811
16,2.7165391287440923,2.7165391287440923,2.1150567404670495,0.2600771019416326,6835.719432830811
17,2.7165391287440923,2.7165391287440923,2.230190342561724,0.21994444135251864,6835.719432830811
18,3.588268318570277,3.588268318570277,2.4003124540401393,0.3232671440916957,6835.719432830811
19,3.588268318570277,3.588268318570277,2.488892755039207,0.2736825989708048,6835.719432830811
20,3.588268318570277,3.588268318570277,2.5601111785675483,0.2703004848463703,6835.719432830811
21,3.588268318570277,3.588268318570277,2.5876130531017107,0.26368889011019164,6835.719432830811
22,3.588268318570277,3.588268318570277,2.6082959798224112,0.2583957449516836,6835.719432830811
23,3.588268318570277,3.588268318570277,2.6408752354413627,0.2502446428507922,6835.719432830811
24,3.588268318570277,3.588268318570277,2.6653739404874144,0.23911979114538012,6835.719432830811
25,3.588268318570277,3.588268318570277,2.7349182109234533,0.22418825416507385,6835.719432830811
26,3.588268318570277,3.588268318570277,2.7927628704436724,0.20243173662234812,6835.719432830811
27,3.5937623190764847,3.5937623190764847,2.8830575019177407,0.30928719597683396,6835.719432830811
28,3.5937623190764847,3.5937623190764847,2.9306033986942928,0.33126817290810506,6835.719432830811
29,3.5937623190764847,3.5937623190764847,2.994119790374322,0.34458441744696117,6835.719432830811
30,3.5937623190764847,3.5937623190764847,2.9966110197288685,0.34274378887514245,6835.719432830811
31,3.5937623190764847,3.5937623190764847,3.0576027387967377,0.3244734792432924,6835.719432830811
32,3.5937623190764847,3.5937623190764847,3.112512804564949,0.3234066749693824,6835.719432830811
33,3.5937623190764847,3.5937623190764847,3.204986018054516,0.29788489809876684,6835.719432830811
34,3.5937623190764847,3.5937623190764847,3.3558755295669807,0.24195912206111994,6835.719432830811
35,3.5937623190764847,3.5937623190764847,3.490974213909741,0.11332354178131368,6835.719432830811
