Generation,Mean Best Fitness,Mean Fitness,Std Fitness,Mean Execution Time
40,0.6767376830892081,0.10757936805455001,0.2933722317908996,4682.871009397507
41,0.8119142426674408,0.09287703925651977,0.494826360831249,4682.871009397507
42,1.0886707574955508,0.13820651651174934,0.4672487210370174,4682.871009397507
43,1.229707847296421,0.15315014828192713,0.4385809711896768,4682.871009397507
44,0.7793772165159849,0.1299195327382649,0.349266065542734,4682.871009397507
45,1.0601481607261758,0.0841724683144706,0.38067634487001945,4682.871009397507
46,1.0112637973453917,0.12295343909166037,0.28449345234746676,4682.871009397507
47,1.068219022497744,0.14282904095596244,0.40200839345904216,4682.871009397507
48,1.023065683854484,0.08404838349652989,0.6793454391357603,4682.871009397507
49,1.1147491038052502,0.1097089027614333,0.45314453821215217,4682.871009397507
50,1.2350299161273042,0.05273690562438009,0.5804788232050343,4682.871009397507
51,1.2442471795147447,0.07954470623167062,0.5232630472054931,4682.871009397507
52,1.361598326701952,0.1176124644113771,0.5405317071532042,4682.871009397507
53,1.0162019721730833,0.06433623645528344,0.37983481450855117,4682.871009397507
54,1.0649289234146004,0.10676584722159474,0.418641725049367,4682.871009397507
55,1.2216533157761416,0.11154086906672796,0.6144064003225456,4682.871009397507
56,1.1978366746972207,0.05870628720320138,0.6336117110127326,4682.871009397507
57,1.0952781246907874,0.10233903967879754,0.44432224501185347,4682.871009397507
58,1.4236299480537233,0.07296210310138303,0.5725250810579372,4682.871009397507
59,1.2546487389039607,0.09749849591227433,0.5211951498471985,4682.871009397507
60,1.3579978628334621,0.14565479351423397,0.493961367467318,4682.871009397507
61,1.3653761866687264,0.09174594136046674,0.7231052060260117,4682.871009397507
62,1.209175655621165,0.05848580482722182,0.762806942507449,4682.871009397507
63,1.4155478286639078,0.20120210011058917,0.44282288056744584,4682.871009397507
64,1.299059081892969,0.12399672324668935,0.6008702346334649,4682.871009397507
65,1.3618750676698959,0.1622111242680892,0.4537661577030164,4682.871009397507
66,1.4021625978130694,0.28413999702075926,0.514294194821144,4682.871009397507
67,1.3056883906036119,0.3174881924315042,0.41709284123216384,4682.871009397507
68,1.1370876581736336,0.08009188376983609,0.6406849154439671,4682.871009397507
69,1.3277743055197984,0.20499223952331908,0.6714671220935349,4682.871009397507
70,1.5416550718810142,0.2245584168082379,0.584308430472315,4682.871009397507
71,1.5253253118698868,0.17690572005881358,0.5880311780417665,4682.871009397507
72,1.533609864452306,0.28656837567719246,0.6311936717936818,4682.871009397507
73,1.5168308306767997,0.33144545316678,0.578935714841489,4682.871009397507
74,1.7039876733538795,0.3182116041367403,0.8071251598415581,4682.871009397507
75,1.7204793631640023,0.2875695745039134,0.7016698940623398,4682.871009397507
76,1.6254665183363666,0.17397904678894852,0.9367580781279455,4682.871009397507
77,1.6971595894650708,0.26769590885527184,0.6872011823991642,4682.871009397507
78,1.565543695437135,0.28488908143716,0.6599145392695804,4682.871009397507
79,1.5202675513625703,0.30247295711821104,0.6528351819965165,4682.871009397507
80,1.5317240765532867,0.25424788748499416,0.6316485009948172,4682.871009397507
81,1.5060818907905948,0.2708428556989867,0.6297595526981824,4682.871009397507
82,1.5760281538083418,0.33860704863411495,0.6648072662791105,4682.871009397507
83,1.4804367362062159,0.2932637557929515,0.7708080978523422,4682.871009397507
84,1.5109928864044304,0.29499951867161484,0.7298434333020033,4682.871009397507
85,1.4915437264744384,0.26521734963098587,0.889096958650436,4682.871009397507
86,1.4978123708866546,0.31329420053957674,0.7253055554012441,4682.871009397507
87,1.5305628900480703,0.31278245515624903,0.6871709061986122,4682.871009397507
88,1.5756840759395039,0.36807342351410843,0.5924698688981529,4682.871009397507
89,1.5740158067977643,0.32617338041915606,0.6030879385820624,4682.871009397507
90,1.5325813446481313,0.36942860788212295,0.6581946539788551,4682.871009397507
91,1.626474134606901,0.31931745883312873,0.7423975619467574,4682.871009397507
92,1.6149202508467446,0.3770972683170536,0.7043065438150011,4682.871009397507
93,1.6175136563927517,0.3651909536408116,0.6268165279933509,4682.871009397507
94,1.5644640412851767,0.30024346187914414,0.7029637902610437,4682.871009397507
95,1.6590717851814432,0.40867745452566473,0.5977166731103047,4682.871009397507
96,1.6324497439299588,0.3303054861720313,0.7531879777439064,4682.871009397507
97,1.5844291101411803,0.2892920929214474,0.6553897333826172,4682.871009397507
98,1.4813321836151654,0.3536530897817565,0.6579769254119114,4682.871009397507
99,1.5765508604429423,0.30380444930393813,0.6475129988420388,4682.871009397507
