Generation,Mean Best Fitness,Mean Fitness,Std Fitness,Mean Execution Time
73,0.22997109174853653,0.04680666913226467,0.05551573823640543,4418.954607915878
74,0.20892586302688826,0.008151076660897528,0.2038938165342609,4418.954607915878
75,0.374980010970171,0.03897167168256348,0.16840835538658128,4418.954607915878
76,0.3109055359337133,0.05880869611551833,0.08033408898455516,4418.954607915878
77,0.41858279963272677,0.056697503791844406,0.2103289731112828,4418.954607915878
78,0.551913908301732,0.05881236578287694,0.19740740266844567,4418.954607915878
79,0.5131203930804616,0.04903566244478544,0.19060599823912444,4418.954607915878
80,0.7255387977333514,0.02273457820179378,0.30872315444700027,4418.954607915878
81,0.45283403146982676,0.055343566345770034,0.19854242001885164,4418.954607915878
82,0.4034037077315249,0.02800979921669597,0.22271492228329404,4418.954607915878
83,0.6420614169399437,0.053027218816384926,0.29719117583728677,4418.954607915878
84,0.669504119310502,0.0683758556788239,0.2715316479506563,4418.954607915878
85,0.542566277179929,0.09883345077805197,0.13365728873772365,4418.954607915878
86,0.5923583202401812,0.10535533004355062,0.16528966739179157,4418.954607915878
87,0.5233107803548038,0.07117555652686347,0.2538163009596434,4418.954607915878
88,0.5630104028160956,0.11284469869837235,0.20178215149982623,4418.954607915878
89,0.592061100152152,0.11509428395586477,0.16891311620318167,4418.954607915878
90,0.6214408336110191,0.10551761557163127,0.18386812679277895,4418.954607915878
91,0.7040102126392174,0.12037778516210484,0.2683224628046097,4418.954607915878
92,0.5990783587740431,0.13966168428901868,0.1684070820015967,4418.954607915878
93,0.6314026219887818,0.11935624169113301,0.2982088868614744,4418.954607915878
94,0.7486823805568354,0.12420983976022368,0.3406068316389175,4418.954607915878
95,0.6356260971765808,0.17840349395134772,0.32971605313100993,4418.954607915878
96,0.610365103633961,0.12775962347319203,0.3579104026848012,4418.954607915878
97,0.6240045778731134,0.1489718203131924,0.19866564963482433,4418.954607915878
98,0.8307065678138266,0.09977792137679979,0.4992449711992785,4418.954607915878
99,0.651030460869596,0.14085033756415205,0.21505073069365704,4418.954607915878
