Generation,Mean Best Fitness,Mean Fitness,Std Fitness,Mean Execution Time
0,0.03239562901456898,-0.017266618380689516,0.11823516182135549,1615.6908202648162
1,0.10124059128571058,-0.017686835504825506,0.12472435178022903,1615.6908202648162
2,0.24699419417103158,0.007635005389152322,0.04074675249371068,1615.6908202648162
3,0.12110388434707184,-0.047699874919371124,0.2506926790891,1615.6908202648162
4,0.0929723750934009,0.003036085027006196,0.015794509343768567,1615.6908202648162
5,0.20410856386647086,-0.030410707456956614,0.2647040103219581,1615.6908202648162
6,0.2180231867473236,0.006684276628337432,0.03804073094567492,1615.6908202648162
7,0.10854192913363561,-0.012470904104140848,0.12516065486871436,1615.6908202648162
8,0.283266771230121,-0.004646115402873586,0.13815519277783245,1615.6908202648162
9,0.07891145131474471,-0.0004141161370370128,0.048175849540195374,1615.6908202648162
10,0.20363343489701488,0.006570573907583038,0.040766423315154045,1615.6908202648162
11,0.18470361704860497,0.008722786984579432,0.0375776112455083,1615.6908202648162
12,0.18593389658191145,-0.0073558451664446425,0.15989233503985645,1615.6908202648162
13,0.358585594250879,-0.003412497868234784,0.17360339809011952,1615.6908202648162
14,0.5033844683189704,0.010926622103617476,0.17875976011234815,1615.6908202648162
15,0.5736496106850068,-0.006930785878232168,0.29690332877521014,1615.6908202648162
16,0.4858639188432113,0.004873486297189197,0.1757047373628132,1615.6908202648162
17,0.34091359732395243,0.024692184435286667,0.06866978362929518,1615.6908202648162
18,0.39270765221806453,0.0035871305386350402,0.17405875027127277,1615.6908202648162
19,0.4827715303965273,-0.02982958986810135,0.4319913129972326,1615.6908202648162
20,0.3167862848426314,0.0018782795443328226,0.26619714039539394,1615.6908202648162
21,0.539470639370772,0.018743152366769423,0.22479977180440724,1615.6908202648162
22,0.665616258667338,0.037994648068495326,0.2480010954606145,1615.6908202648162
23,0.2757235502346589,0.0055086611384915826,0.16993105184768548,1615.6908202648162
24,0.26338004333061843,-0.018319455537222633,0.20893897500641884,1615.6908202648162
25,0.42434560826451817,-0.018356350553091906,0.27636238838223026,1615.6908202648162
26,0.5571154846307913,0.026632576439333217,0.21952697676290073,1615.6908202648162
27,0.7841884604711479,0.050769713721531974,0.14269319592648017,1615.6908202648162
28,0.4432303855779196,0.023098495228728012,0.21325078379899226,1615.6908202648162
29,0.46094300586153086,0.004009185400175483,0.23612915178136937,1615.6908202648162
30,0.7094703303687204,0.044373269235970604,0.13475559204550433,1615.6908202648162
