Generation,Reward,Best Fitness,Mean Fitness,Std Fitness,Execution Time
0,0.5728721744576044,0.5728721744576044,-0.08626390046496721,0.3102335810005037,6693.709065198898
1,0.5728721744576044,0.5728721744576044,0.10065311738134983,0.27100722431825147,6693.709065198898
2,0.7335556018295465,0.7335556018295465,0.18177500657563322,0.3108556048584442,6693.709065198898
3,0.7335556018295465,0.7335556018295465,0.13902691962235378,0.34143923914334573,6693.709065198898
4,1.6613581837821065,1.6613581837821065,0.3120501057278714,0.35763921662705217,6693.709065198898
5,1.6613581837821065,1.6613581837821065,0.4174659976446282,0.47249726980043283,6693.709065198898
6,1.6613581837821065,1.6613581837821065,0.5109098741760038,0.5013201544201135,6693.709065198898
7,1.6613581837821065,1.6613581837821065,0.5182342257834163,0.5193081508553595,6693.709065198898
8,1.6613581837821065,1.6613581837821065,0.6994937115444436,0.5310611357345267,6693.709065198898
9,1.6613581837821065,1.6613581837821065,0.8375889706466608,0.575260230756226,6693.709065198898
10,1.6613581837821065,1.6613581837821065,0.9376449428441734,0.574746632047673,6693.709065198898
11,1.6613581837821065,1.6613581837821065,1.142392240709035,0.5773193061518394,6693.709065198898
12,1.6613581837821065,1.6613581837821065,1.2180240756030911,0.48293138776738576,6693.709065198898
13,1.6999035591860892,1.6999035591860892,1.175734734269253,0.46032209907172056,6693.709065198898
14,1.8914421487642403,1.8914421487642403,1.1281718644070948,0.5501679205397888,6693.709065198898
15,1.8914421487642403,1.8914421487642403,1.0261538829435377,0.5474487520201138,6693.709065198898
16,1.8914421487642403,1.8914421487642403,1.1853882762227061,0.5818132947695356,6693.709065198898
17,1.937729564792661,1.937729564792661,1.3065788477069682,0.4507250888864423,6693.709065198898
18,1.937729564792661,1.937729564792661,1.1316488891283025,0.5647435719929542,6693.709065198898
19,1.937729564792661,1.937729564792661,1.281171508603784,0.5329525588439012,6693.709065198898
20,1.937729564792661,1.937729564792661,1.2420499163470669,0.6218184375395296,6693.709065198898
21,1.937729564792661,1.937729564792661,1.1227842504158225,0.6608986602275043,6693.709065198898
22,2.0176639241894967,2.0176639241894967,1.2271169769311479,0.6704061581881215,6693.709065198898
23,2.223966448946324,2.223966448946324,1.4005864902521499,0.5475860286437223,6693.709065198898
24,2.223966448946324,2.223966448946324,1.3507717615865409,0.6151141952797126,6693.709065198898
25,2.223966448946324,2.223966448946324,1.2082337785222308,0.6739644341577526,6693.709065198898
26,2.269644643580758,2.269644643580758,1.405601975993693,0.7582255862945113,6693.709065198898
27,2.269644643580758,2.269644643580758,1.6259606478259847,0.5422519413029062,6693.709065198898
28,2.3806667620849264,2.3806667620849264,1.5377251326133032,0.7022158594035545,6693.709065198898
29,2.3806667620849264,2.3806667620849264,1.4706624826389105,0.6980326968139473,6693.709065198898
30,2.3806667620849264,2.3806667620849264,1.5391040052189076,0.6991818804859783,6693.709065198898
31,2.3806667620849264,2.3806667620849264,1.514805094399151,0.8194868696947192,6693.709065198898
32,2.5087013245707808,2.5087013245707808,1.637511899260567,0.693951241526232,6693.709065198898
33,2.5087013245707808,2.5087013245707808,1.7303618144456778,0.6580283406031477,6693.709065198898
34,2.5087013245707808,2.5087013245707808,1.5455509746243314,0.8426590461171557,6693.709065198898
35,2.5087013245707808,2.5087013245707808,1.7214619370251196,0.7684959705980873,6693.709065198898
36,2.683322649544463,2.683322649544463,1.6616002439110482,0.745614627489096,6693.709065198898
37,2.683322649544463,2.683322649544463,1.4229111480761822,0.8816847987441536,6693.709065198898
38,2.683322649544463,2.683322649544463,1.672399813054588,0.7788483836206843,6693.709065198898
39,2.683322649544463,2.683322649544463,1.712836046484624,0.8247616383236744,6693.709065198898
40,2.683322649544463,2.683322649544463,1.8099349351208645,0.703124153787754,6693.709065198898
41,2.683322649544463,2.683322649544463,1.8650035979151647,0.766856521439765,6693.709065198898
42,2.683322649544463,2.683322649544463,1.719007249432376,0.7298374914424673,6693.709065198898
43,2.683322649544463,2.683322649544463,1.8012657602065723,0.7136551321116997,6693.709065198898
44,2.683322649544463,2.683322649544463,1.6825314635774173,0.7630703479352483,6693.709065198898
45,2.683322649544463,2.683322649544463,1.54394315986026,0.8585139528323755,6693.709065198898
46,2.683322649544463,2.683322649544463,1.6099678495044991,0.8808555058002688,6693.709065198898
47,2.683322649544463,2.683322649544463,1.387497086732862,0.944004947710694,6693.709065198898
48,2.683322649544463,2.683322649544463,1.5556385513070796,0.9137976166313724,6693.709065198898
49,2.810919973062436,2.810919973062436,1.853739496463562,0.8046887361839175,6693.709065198898
50,2.810919973062436,2.810919973062436,1.8901662962236045,0.7718976545707709,6693.709065198898
51,2.9466007309806543,2.9466007309806543,1.8782562839381267,0.8597015407094646,6693.709065198898
52,2.9466007309806543,2.9466007309806543,1.9804483139809848,0.7312725338429062,6693.709065198898
53,2.9466007309806543,2.9466007309806543,1.9103882227840845,0.7822049806291389,6693.709065198898
54,2.9466007309806543,2.9466007309806543,1.8632681199709367,0.8986819828490044,6693.709065198898
55,2.9466007309806543,2.9466007309806543,1.7994526148408503,0.9151191883064528,6693.709065198898
56,3.0596983141760212,3.0596983141760212,1.9448889254687778,0.9343400660984437,6693.709065198898
57,3.0596983141760212,3.0596983141760212,2.0976945009138044,0.8784202759659396,6693.709065198898
58,3.0596983141760212,3.0596983141760212,2.097288134594611,0.8595474005974764,6693.709065198898
59,3.0596983141760212,3.0596983141760212,2.214929743987348,0.7773782351364119,6693.709065198898
60,3.0858211286231354,3.0858211286231354,2.2970366509936975,0.7850493102692468,6693.709065198898
61,3.0858211286231354,3.0858211286231354,2.2228152191658683,0.9340384718625296,6693.709065198898
62,3.118803958055706,3.118803958055706,2.491157011521533,0.8000731561219441,6693.709065198898
63,3.118803958055706,3.118803958055706,2.4420430528662926,0.7378642158670117,6693.709065198898
64,3.118803958055706,3.118803958055706,2.099866661134299,0.9828882035863746,6693.709065198898
65,3.118803958055706,3.118803958055706,2.0628277461191575,0.9163763327212895,6693.709065198898
66,3.118803958055706,3.118803958055706,2.1039230956169193,0.9862546400546325,6693.709065198898
67,3.118803958055706,3.118803958055706,2.2975390534279354,0.8667505460317007,6693.709065198898
68,3.118803958055706,3.118803958055706,2.2061730977997995,0.978563746055402,6693.709065198898
69,3.118803958055706,3.118803958055706,2.2782985395301734,0.9381701824860624,6693.709065198898
70,3.118803958055706,3.118803958055706,2.5077335185779113,0.7117648500028474,6693.709065198898
71,3.118803958055706,3.118803958055706,2.3220301469830598,0.8092894584086737,6693.709065198898
72,3.118803958055706,3.118803958055706,2.1260842427508764,0.9203966154934153,6693.709065198898
73,3.118803958055706,3.118803958055706,2.153930105891736,0.804128383701093,6693.709065198898
74,3.118803958055706,3.118803958055706,2.0792491795506773,0.9364882697869436,6693.709065198898
75,3.118803958055706,3.118803958055706,2.3140988463939856,0.8806463571407805,6693.709065198898
76,3.118803958055706,3.118803958055706,2.1302326173369326,1.0244186032642246,6693.709065198898
77,3.118803958055706,3.118803958055706,2.262117996106733,0.8481614395116966,6693.709065198898
78,3.118803958055706,3.118803958055706,2.4159815322728293,0.8465707785190849,6693.709065198898
79,3.118803958055706,3.118803958055706,2.2144756817013764,1.0209003161278383,6693.709065198898
80,3.118803958055706,3.118803958055706,2.015536909726049,0.8802388160643323,6693.709065198898
81,3.118803958055706,3.118803958055706,2.2355340367205665,0.7832494568498186,6693.709065198898
82,3.118803958055706,3.118803958055706,2.0275334140555272,0.8466465405490803,6693.709065198898
83,3.118803958055706,3.118803958055706,2.023037009753987,1.0030747787236485,6693.709065198898
84,3.118803958055706,3.118803958055706,1.9111421397652726,1.0726285120624701,6693.709065198898
85,3.118803958055706,3.118803958055706,2.3753545583841698,0.8352661399729077,6693.709065198898
86,3.118803958055706,3.118803958055706,1.9892555072817248,0.9467301770940855,6693.709065198898
87,3.118803958055706,3.118803958055706,1.8260478423017346,0.975165280196015,6693.709065198898
88,3.118803958055706,3.118803958055706,2.1515673721188167,1.0021624137301457,6693.709065198898
89,3.118803958055706,3.118803958055706,2.241846033564044,0.9443237776276052,6693.709065198898
90,3.118803958055706,3.118803958055706,2.2592692973090522,0.9712688191527106,6693.709065198898
91,3.118803958055706,3.118803958055706,2.152632338941703,0.8661015555479662,6693.709065198898
92,3.118803958055706,3.118803958055706,2.2190383071445647,0.9841838986741517,6693.709065198898
93,3.118803958055706,3.118803958055706,2.009847253454262,1.0704074784962314,6693.709065198898
94,3.118803958055706,3.118803958055706,2.3546801923012524,0.9410247362783486,6693.709065198898
95,3.118803958055706,3.118803958055706,2.2153023573060175,0.899149370270502,6693.709065198898
96,3.118803958055706,3.118803958055706,2.146456424876635,0.8445674247548132,6693.709065198898
97,3.118803958055706,3.118803958055706,2.143911793283077,0.8022430264909638,6693.709065198898
98,3.118803958055706,3.118803958055706,2.014989852009627,0.9172574799394013,6693.709065198898
99,3.118803958055706,3.118803958055706,2.2130671066886176,0.8304426301697788,6693.709065198898
