Generation,Reward,Best Controller Weights,Best Structure,Best Fitness,Mean Fitness,Std Fitness,Execution Time
0,0.0,"[array([[ 1.86373856e+07,  7.44994290e+06,  1.34434117e+06, ...,
        -4.83017175e+05, -1.67724585e+06,  3.11770094e+06],
       [-1.26384769e+05,  6.99921278e+04, -8.45279854e+06, ...,
        -6.82402969e+04,  9.60058990e+03,  7.28569636e+07],
       [-4.09632724e+05,  4.03722726e+04,  1.65414434e+04, ...,
        -5.70624756e+04, -9.64564700e+05,  8.24339894e+03],
       ...,
       [ 3.55267954e+04,  1.49080235e+06, -5.44470722e+03, ...,
         9.39525953e+04, -3.30066644e+04, -1.00685788e+05],
       [ 2.08372450e+06, -4.94804523e+05, -3.36060914e+04, ...,
         1.28200638e+04, -5.51806612e+05, -1.11631615e+06],
       [-1.82806927e+06, -2.52509735e+03,  2.40616817e+07, ...,
         9.39754189e+06, -1.60255069e+05, -2.36539168e+04]]), array([ 4.90007869e+03,  5.46826941e+05, -6.52487362e+04, -3.80013278e+05,
        1.58038523e+07, -3.54703689e+05,  2.40783413e+06, -9.07918065e+04,
       -2.09570406e+04,  6.51116937e+05, -6.04112691e+05, -2.72578640e+03,
       -1.80393659e+06, -9.29291141e+06,  6.51296843e+05, -5.93654145e+06]), array([[ 2.95156118e+05, -4.17246909e+04,  3.18126271e+03,
        -5.01058199e+06, -3.34518407e+05, -2.61338308e+04,
         4.56974080e+04,  9.32350204e+05, -2.10013910e+05,
         1.08707846e+07, -1.08449878e+06,  4.45436463e+05,
        -2.71244221e+04, -1.86536630e+04,  1.92280253e+05,
         6.53276871e+06],
       [ 6.09969616e+05,  1.15640887e+07,  1.64402565e+05,
         2.84934984e+06, -5.30927920e+05,  1.72661247e+03,
        -6.90695102e+06, -2.46222124e+04, -9.44000614e+05,
         2.02244367e+05,  3.23692563e+05, -9.78439650e+05,
         1.34059854e+04,  1.81693311e+06,  3.06691326e+06,
        -1.22511240e+06],
       [-5.19043112e+06, -7.98355213e+05,  6.56899200e+05,
         8.69145113e+04, -9.13767270e+05,  1.57321113e+07,
         1.08460731e+05,  5.96843275e+04, -3.73784635e+03,
         5.12687814e+05, -7.32352790e+05,  2.97736236e+05,
        -1.62993467e+04, -1.83644315e+06, -1.19301377e+07,
        -7.23607948e+05],
       [-8.74885845e+05, -5.38105267e+06,  4.07118750e+07,
         1.46093388e+05, -1.27738131e+05, -1.36922611e+07,
        -5.50372036e+05, -1.75908061e+04, -2.88563043e+04,
         2.65077661e+06, -1.42322012e+06, -3.71396134e+04,
        -2.84233119e+06, -9.47139490e+05,  1.09484285e+06,
        -1.16552041e+05],
       [ 6.98141384e+03,  1.97784855e+06, -1.57390459e+04,
         4.68183531e+05,  4.93156540e+04, -6.98649474e+05,
         1.22004127e+04,  3.78506742e+03, -2.18163370e+04,
         3.94538382e+02, -3.08789964e+05, -1.87587605e+06,
        -1.08083389e+05,  3.04483370e+06, -9.01184329e+04,
         6.72894181e+04],
       [-1.14520951e+05, -4.09189095e+06, -3.90056083e+03,
        -1.19021004e+06,  6.78592625e+05, -5.55153069e+05,
         1.62209454e+06,  4.88777920e+07,  1.53007625e+06,
        -2.64653169e+05, -3.58808142e+05, -6.90399431e+03,
        -1.34133428e+06, -3.01416605e+07,  5.49895777e+06,
        -1.17650583e+05],
       [ 1.70913733e+04, -4.58855825e+05, -2.65070355e+06,
         8.46394879e+05,  1.72842921e+04,  2.16563892e+07,
        -1.41063711e+05, -1.22955020e+04,  1.48199996e+05,
        -5.54201798e+03, -8.66796474e+04, -5.29264872e+05,
        -6.23200036e+04, -4.64458259e+03, -1.85116677e+05,
         1.03866137e+06]]), array([-1.18206302e+05, -1.13908889e+04, -5.15697724e+01,  5.49341721e+05,
        7.41167295e+03, -2.81916819e+04, -3.04066138e+05])]","[[0.0, 2.0, 0.0, 4.0, 2.0], [0.0, 1.0, 4.0, 0.0, 4.0], [0.0, 1.0, 2.0, 3.0, 1.0], [2.0, 4.0, 4.0, 0.0, 0.0], [2.0, 0.0, 1.0, 4.0, 0.0]]",0.0,0.0,0.0,1972.6470057964325
1,0.0,"[array([[ 1.86373856e+07,  7.44994290e+06,  1.34434117e+06, ...,
        -4.83017175e+05, -1.67724585e+06,  3.11770094e+06],
       [-1.26384769e+05,  6.99921278e+04, -8.45279854e+06, ...,
        -6.82402969e+04,  9.60058990e+03,  7.28569636e+07],
       [-4.09632724e+05,  4.03722726e+04,  1.65414434e+04, ...,
        -5.70624756e+04, -9.64564700e+05,  8.24339894e+03],
       ...,
       [ 3.55267954e+04,  1.49080235e+06, -5.44470722e+03, ...,
         9.39525953e+04, -3.30066644e+04, -1.00685788e+05],
       [ 2.08372450e+06, -4.94804523e+05, -3.36060914e+04, ...,
         1.28200638e+04, -5.51806612e+05, -1.11631615e+06],
       [-1.82806927e+06, -2.52509735e+03,  2.40616817e+07, ...,
         9.39754189e+06, -1.60255069e+05, -2.36539168e+04]]), array([ 4.90007869e+03,  5.46826941e+05, -6.52487362e+04, -3.80013278e+05,
        1.58038523e+07, -3.54703689e+05,  2.40783413e+06, -9.07918065e+04,
       -2.09570406e+04,  6.51116937e+05, -6.04112691e+05, -2.72578640e+03,
       -1.80393659e+06, -9.29291141e+06,  6.51296843e+05, -5.93654145e+06]), array([[ 2.95156118e+05, -4.17246909e+04,  3.18126271e+03,
        -5.01058199e+06, -3.34518407e+05, -2.61338308e+04,
         4.56974080e+04,  9.32350204e+05, -2.10013910e+05,
         1.08707846e+07, -1.08449878e+06,  4.45436463e+05,
        -2.71244221e+04, -1.86536630e+04,  1.92280253e+05,
         6.53276871e+06],
       [ 6.09969616e+05,  1.15640887e+07,  1.64402565e+05,
         2.84934984e+06, -5.30927920e+05,  1.72661247e+03,
        -6.90695102e+06, -2.46222124e+04, -9.44000614e+05,
         2.02244367e+05,  3.23692563e+05, -9.78439650e+05,
         1.34059854e+04,  1.81693311e+06,  3.06691326e+06,
        -1.22511240e+06],
       [-5.19043112e+06, -7.98355213e+05,  6.56899200e+05,
         8.69145113e+04, -9.13767270e+05,  1.57321113e+07,
         1.08460731e+05,  5.96843275e+04, -3.73784635e+03,
         5.12687814e+05, -7.32352790e+05,  2.97736236e+05,
        -1.62993467e+04, -1.83644315e+06, -1.19301377e+07,
        -7.23607948e+05],
       [-8.74885845e+05, -5.38105267e+06,  4.07118750e+07,
         1.46093388e+05, -1.27738131e+05, -1.36922611e+07,
        -5.50372036e+05, -1.75908061e+04, -2.88563043e+04,
         2.65077661e+06, -1.42322012e+06, -3.71396134e+04,
        -2.84233119e+06, -9.47139490e+05,  1.09484285e+06,
        -1.16552041e+05],
       [ 6.98141384e+03,  1.97784855e+06, -1.57390459e+04,
         4.68183531e+05,  4.93156540e+04, -6.98649474e+05,
         1.22004127e+04,  3.78506742e+03, -2.18163370e+04,
         3.94538382e+02, -3.08789964e+05, -1.87587605e+06,
        -1.08083389e+05,  3.04483370e+06, -9.01184329e+04,
         6.72894181e+04],
       [-1.14520951e+05, -4.09189095e+06, -3.90056083e+03,
        -1.19021004e+06,  6.78592625e+05, -5.55153069e+05,
         1.62209454e+06,  4.88777920e+07,  1.53007625e+06,
        -2.64653169e+05, -3.58808142e+05, -6.90399431e+03,
        -1.34133428e+06, -3.01416605e+07,  5.49895777e+06,
        -1.17650583e+05],
       [ 1.70913733e+04, -4.58855825e+05, -2.65070355e+06,
         8.46394879e+05,  1.72842921e+04,  2.16563892e+07,
        -1.41063711e+05, -1.22955020e+04,  1.48199996e+05,
        -5.54201798e+03, -8.66796474e+04, -5.29264872e+05,
        -6.23200036e+04, -4.64458259e+03, -1.85116677e+05,
         1.03866137e+06]]), array([-1.18206302e+05, -1.13908889e+04, -5.15697724e+01,  5.49341721e+05,
        7.41167295e+03, -2.81916819e+04, -3.04066138e+05])]","[[0.0, 2.0, 0.0, 4.0, 2.0], [0.0, 1.0, 4.0, 0.0, 4.0], [0.0, 1.0, 2.0, 3.0, 1.0], [2.0, 4.0, 4.0, 0.0, 0.0], [2.0, 0.0, 1.0, 4.0, 0.0]]",0.0,0.0,0.0,1972.6470057964325
2,0.0,"[array([[ 1.86373856e+07,  7.44994290e+06,  1.34434117e+06, ...,
        -4.83017175e+05, -1.67724585e+06,  3.11770094e+06],
       [-1.26384769e+05,  6.99921278e+04, -8.45279854e+06, ...,
        -6.82402969e+04,  9.60058990e+03,  7.28569636e+07],
       [-4.09632724e+05,  4.03722726e+04,  1.65414434e+04, ...,
        -5.70624756e+04, -9.64564700e+05,  8.24339894e+03],
       ...,
       [ 3.55267954e+04,  1.49080235e+06, -5.44470722e+03, ...,
         9.39525953e+04, -3.30066644e+04, -1.00685788e+05],
       [ 2.08372450e+06, -4.94804523e+05, -3.36060914e+04, ...,
         1.28200638e+04, -5.51806612e+05, -1.11631615e+06],
       [-1.82806927e+06, -2.52509735e+03,  2.40616817e+07, ...,
         9.39754189e+06, -1.60255069e+05, -2.36539168e+04]]), array([ 4.90007869e+03,  5.46826941e+05, -6.52487362e+04, -3.80013278e+05,
        1.58038523e+07, -3.54703689e+05,  2.40783413e+06, -9.07918065e+04,
       -2.09570406e+04,  6.51116937e+05, -6.04112691e+05, -2.72578640e+03,
       -1.80393659e+06, -9.29291141e+06,  6.51296843e+05, -5.93654145e+06]), array([[ 2.95156118e+05, -4.17246909e+04,  3.18126271e+03,
        -5.01058199e+06, -3.34518407e+05, -2.61338308e+04,
         4.56974080e+04,  9.32350204e+05, -2.10013910e+05,
         1.08707846e+07, -1.08449878e+06,  4.45436463e+05,
        -2.71244221e+04, -1.86536630e+04,  1.92280253e+05,
         6.53276871e+06],
       [ 6.09969616e+05,  1.15640887e+07,  1.64402565e+05,
         2.84934984e+06, -5.30927920e+05,  1.72661247e+03,
        -6.90695102e+06, -2.46222124e+04, -9.44000614e+05,
         2.02244367e+05,  3.23692563e+05, -9.78439650e+05,
         1.34059854e+04,  1.81693311e+06,  3.06691326e+06,
        -1.22511240e+06],
       [-5.19043112e+06, -7.98355213e+05,  6.56899200e+05,
         8.69145113e+04, -9.13767270e+05,  1.57321113e+07,
         1.08460731e+05,  5.96843275e+04, -3.73784635e+03,
         5.12687814e+05, -7.32352790e+05,  2.97736236e+05,
        -1.62993467e+04, -1.83644315e+06, -1.19301377e+07,
        -7.23607948e+05],
       [-8.74885845e+05, -5.38105267e+06,  4.07118750e+07,
         1.46093388e+05, -1.27738131e+05, -1.36922611e+07,
        -5.50372036e+05, -1.75908061e+04, -2.88563043e+04,
         2.65077661e+06, -1.42322012e+06, -3.71396134e+04,
        -2.84233119e+06, -9.47139490e+05,  1.09484285e+06,
        -1.16552041e+05],
       [ 6.98141384e+03,  1.97784855e+06, -1.57390459e+04,
         4.68183531e+05,  4.93156540e+04, -6.98649474e+05,
         1.22004127e+04,  3.78506742e+03, -2.18163370e+04,
         3.94538382e+02, -3.08789964e+05, -1.87587605e+06,
        -1.08083389e+05,  3.04483370e+06, -9.01184329e+04,
         6.72894181e+04],
       [-1.14520951e+05, -4.09189095e+06, -3.90056083e+03,
        -1.19021004e+06,  6.78592625e+05, -5.55153069e+05,
         1.62209454e+06,  4.88777920e+07,  1.53007625e+06,
        -2.64653169e+05, -3.58808142e+05, -6.90399431e+03,
        -1.34133428e+06, -3.01416605e+07,  5.49895777e+06,
        -1.17650583e+05],
       [ 1.70913733e+04, -4.58855825e+05, -2.65070355e+06,
         8.46394879e+05,  1.72842921e+04,  2.16563892e+07,
        -1.41063711e+05, -1.22955020e+04,  1.48199996e+05,
        -5.54201798e+03, -8.66796474e+04, -5.29264872e+05,
        -6.23200036e+04, -4.64458259e+03, -1.85116677e+05,
         1.03866137e+06]]), array([-1.18206302e+05, -1.13908889e+04, -5.15697724e+01,  5.49341721e+05,
        7.41167295e+03, -2.81916819e+04, -3.04066138e+05])]","[[0.0, 2.0, 0.0, 4.0, 2.0], [0.0, 1.0, 4.0, 0.0, 4.0], [0.0, 1.0, 2.0, 3.0, 1.0], [2.0, 4.0, 4.0, 0.0, 0.0], [2.0, 0.0, 1.0, 4.0, 0.0]]",0.0,0.0,0.0,1972.6470057964325
3,0.0,"[array([[ 1.86373856e+07,  7.44994290e+06,  1.34434117e+06, ...,
        -4.83017175e+05, -1.67724585e+06,  3.11770094e+06],
       [-1.26384769e+05,  6.99921278e+04, -8.45279854e+06, ...,
        -6.82402969e+04,  9.60058990e+03,  7.28569636e+07],
       [-4.09632724e+05,  4.03722726e+04,  1.65414434e+04, ...,
        -5.70624756e+04, -9.64564700e+05,  8.24339894e+03],
       ...,
       [ 3.55267954e+04,  1.49080235e+06, -5.44470722e+03, ...,
         9.39525953e+04, -3.30066644e+04, -1.00685788e+05],
       [ 2.08372450e+06, -4.94804523e+05, -3.36060914e+04, ...,
         1.28200638e+04, -5.51806612e+05, -1.11631615e+06],
       [-1.82806927e+06, -2.52509735e+03,  2.40616817e+07, ...,
         9.39754189e+06, -1.60255069e+05, -2.36539168e+04]]), array([ 4.90007869e+03,  5.46826941e+05, -6.52487362e+04, -3.80013278e+05,
        1.58038523e+07, -3.54703689e+05,  2.40783413e+06, -9.07918065e+04,
       -2.09570406e+04,  6.51116937e+05, -6.04112691e+05, -2.72578640e+03,
       -1.80393659e+06, -9.29291141e+06,  6.51296843e+05, -5.93654145e+06]), array([[ 2.95156118e+05, -4.17246909e+04,  3.18126271e+03,
        -5.01058199e+06, -3.34518407e+05, -2.61338308e+04,
         4.56974080e+04,  9.32350204e+05, -2.10013910e+05,
         1.08707846e+07, -1.08449878e+06,  4.45436463e+05,
        -2.71244221e+04, -1.86536630e+04,  1.92280253e+05,
         6.53276871e+06],
       [ 6.09969616e+05,  1.15640887e+07,  1.64402565e+05,
         2.84934984e+06, -5.30927920e+05,  1.72661247e+03,
        -6.90695102e+06, -2.46222124e+04, -9.44000614e+05,
         2.02244367e+05,  3.23692563e+05, -9.78439650e+05,
         1.34059854e+04,  1.81693311e+06,  3.06691326e+06,
        -1.22511240e+06],
       [-5.19043112e+06, -7.98355213e+05,  6.56899200e+05,
         8.69145113e+04, -9.13767270e+05,  1.57321113e+07,
         1.08460731e+05,  5.96843275e+04, -3.73784635e+03,
         5.12687814e+05, -7.32352790e+05,  2.97736236e+05,
        -1.62993467e+04, -1.83644315e+06, -1.19301377e+07,
        -7.23607948e+05],
       [-8.74885845e+05, -5.38105267e+06,  4.07118750e+07,
         1.46093388e+05, -1.27738131e+05, -1.36922611e+07,
        -5.50372036e+05, -1.75908061e+04, -2.88563043e+04,
         2.65077661e+06, -1.42322012e+06, -3.71396134e+04,
        -2.84233119e+06, -9.47139490e+05,  1.09484285e+06,
        -1.16552041e+05],
       [ 6.98141384e+03,  1.97784855e+06, -1.57390459e+04,
         4.68183531e+05,  4.93156540e+04, -6.98649474e+05,
         1.22004127e+04,  3.78506742e+03, -2.18163370e+04,
         3.94538382e+02, -3.08789964e+05, -1.87587605e+06,
        -1.08083389e+05,  3.04483370e+06, -9.01184329e+04,
         6.72894181e+04],
       [-1.14520951e+05, -4.09189095e+06, -3.90056083e+03,
        -1.19021004e+06,  6.78592625e+05, -5.55153069e+05,
         1.62209454e+06,  4.88777920e+07,  1.53007625e+06,
        -2.64653169e+05, -3.58808142e+05, -6.90399431e+03,
        -1.34133428e+06, -3.01416605e+07,  5.49895777e+06,
        -1.17650583e+05],
       [ 1.70913733e+04, -4.58855825e+05, -2.65070355e+06,
         8.46394879e+05,  1.72842921e+04,  2.16563892e+07,
        -1.41063711e+05, -1.22955020e+04,  1.48199996e+05,
        -5.54201798e+03, -8.66796474e+04, -5.29264872e+05,
        -6.23200036e+04, -4.64458259e+03, -1.85116677e+05,
         1.03866137e+06]]), array([-1.18206302e+05, -1.13908889e+04, -5.15697724e+01,  5.49341721e+05,
        7.41167295e+03, -2.81916819e+04, -3.04066138e+05])]","[[0.0, 2.0, 0.0, 4.0, 2.0], [0.0, 1.0, 4.0, 0.0, 4.0], [0.0, 1.0, 2.0, 3.0, 1.0], [2.0, 4.0, 4.0, 0.0, 0.0], [2.0, 0.0, 1.0, 4.0, 0.0]]",0.0,0.0,0.0,1972.6470057964325
4,0.0,"[array([[ 1.86373856e+07,  7.44994290e+06,  1.34434117e+06, ...,
        -4.83017175e+05, -1.67724585e+06,  3.11770094e+06],
       [-1.26384769e+05,  6.99921278e+04, -8.45279854e+06, ...,
        -6.82402969e+04,  9.60058990e+03,  7.28569636e+07],
       [-4.09632724e+05,  4.03722726e+04,  1.65414434e+04, ...,
        -5.70624756e+04, -9.64564700e+05,  8.24339894e+03],
       ...,
       [ 3.55267954e+04,  1.49080235e+06, -5.44470722e+03, ...,
         9.39525953e+04, -3.30066644e+04, -1.00685788e+05],
       [ 2.08372450e+06, -4.94804523e+05, -3.36060914e+04, ...,
         1.28200638e+04, -5.51806612e+05, -1.11631615e+06],
       [-1.82806927e+06, -2.52509735e+03,  2.40616817e+07, ...,
         9.39754189e+06, -1.60255069e+05, -2.36539168e+04]]), array([ 4.90007869e+03,  5.46826941e+05, -6.52487362e+04, -3.80013278e+05,
        1.58038523e+07, -3.54703689e+05,  2.40783413e+06, -9.07918065e+04,
       -2.09570406e+04,  6.51116937e+05, -6.04112691e+05, -2.72578640e+03,
       -1.80393659e+06, -9.29291141e+06,  6.51296843e+05, -5.93654145e+06]), array([[ 2.95156118e+05, -4.17246909e+04,  3.18126271e+03,
        -5.01058199e+06, -3.34518407e+05, -2.61338308e+04,
         4.56974080e+04,  9.32350204e+05, -2.10013910e+05,
         1.08707846e+07, -1.08449878e+06,  4.45436463e+05,
        -2.71244221e+04, -1.86536630e+04,  1.92280253e+05,
         6.53276871e+06],
       [ 6.09969616e+05,  1.15640887e+07,  1.64402565e+05,
         2.84934984e+06, -5.30927920e+05,  1.72661247e+03,
        -6.90695102e+06, -2.46222124e+04, -9.44000614e+05,
         2.02244367e+05,  3.23692563e+05, -9.78439650e+05,
         1.34059854e+04,  1.81693311e+06,  3.06691326e+06,
        -1.22511240e+06],
       [-5.19043112e+06, -7.98355213e+05,  6.56899200e+05,
         8.69145113e+04, -9.13767270e+05,  1.57321113e+07,
         1.08460731e+05,  5.96843275e+04, -3.73784635e+03,
         5.12687814e+05, -7.32352790e+05,  2.97736236e+05,
        -1.62993467e+04, -1.83644315e+06, -1.19301377e+07,
        -7.23607948e+05],
       [-8.74885845e+05, -5.38105267e+06,  4.07118750e+07,
         1.46093388e+05, -1.27738131e+05, -1.36922611e+07,
        -5.50372036e+05, -1.75908061e+04, -2.88563043e+04,
         2.65077661e+06, -1.42322012e+06, -3.71396134e+04,
        -2.84233119e+06, -9.47139490e+05,  1.09484285e+06,
        -1.16552041e+05],
       [ 6.98141384e+03,  1.97784855e+06, -1.57390459e+04,
         4.68183531e+05,  4.93156540e+04, -6.98649474e+05,
         1.22004127e+04,  3.78506742e+03, -2.18163370e+04,
         3.94538382e+02, -3.08789964e+05, -1.87587605e+06,
        -1.08083389e+05,  3.04483370e+06, -9.01184329e+04,
         6.72894181e+04],
       [-1.14520951e+05, -4.09189095e+06, -3.90056083e+03,
        -1.19021004e+06,  6.78592625e+05, -5.55153069e+05,
         1.62209454e+06,  4.88777920e+07,  1.53007625e+06,
        -2.64653169e+05, -3.58808142e+05, -6.90399431e+03,
        -1.34133428e+06, -3.01416605e+07,  5.49895777e+06,
        -1.17650583e+05],
       [ 1.70913733e+04, -4.58855825e+05, -2.65070355e+06,
         8.46394879e+05,  1.72842921e+04,  2.16563892e+07,
        -1.41063711e+05, -1.22955020e+04,  1.48199996e+05,
        -5.54201798e+03, -8.66796474e+04, -5.29264872e+05,
        -6.23200036e+04, -4.64458259e+03, -1.85116677e+05,
         1.03866137e+06]]), array([-1.18206302e+05, -1.13908889e+04, -5.15697724e+01,  5.49341721e+05,
        7.41167295e+03, -2.81916819e+04, -3.04066138e+05])]","[[0.0, 2.0, 0.0, 4.0, 2.0], [0.0, 1.0, 4.0, 0.0, 4.0], [0.0, 1.0, 2.0, 3.0, 1.0], [2.0, 4.0, 4.0, 0.0, 0.0], [2.0, 0.0, 1.0, 4.0, 0.0]]",0.0,-0.09795774636723938,0.6117459299910278,1972.6470057964325
5,0.0,"[array([[ 1.86373856e+07,  7.44994290e+06,  1.34434117e+06, ...,
        -4.83017175e+05, -1.67724585e+06,  3.11770094e+06],
       [-1.26384769e+05,  6.99921278e+04, -8.45279854e+06, ...,
        -6.82402969e+04,  9.60058990e+03,  7.28569636e+07],
       [-4.09632724e+05,  4.03722726e+04,  1.65414434e+04, ...,
        -5.70624756e+04, -9.64564700e+05,  8.24339894e+03],
       ...,
       [ 3.55267954e+04,  1.49080235e+06, -5.44470722e+03, ...,
         9.39525953e+04, -3.30066644e+04, -1.00685788e+05],
       [ 2.08372450e+06, -4.94804523e+05, -3.36060914e+04, ...,
         1.28200638e+04, -5.51806612e+05, -1.11631615e+06],
       [-1.82806927e+06, -2.52509735e+03,  2.40616817e+07, ...,
         9.39754189e+06, -1.60255069e+05, -2.36539168e+04]]), array([ 4.90007869e+03,  5.46826941e+05, -6.52487362e+04, -3.80013278e+05,
        1.58038523e+07, -3.54703689e+05,  2.40783413e+06, -9.07918065e+04,
       -2.09570406e+04,  6.51116937e+05, -6.04112691e+05, -2.72578640e+03,
       -1.80393659e+06, -9.29291141e+06,  6.51296843e+05, -5.93654145e+06]), array([[ 2.95156118e+05, -4.17246909e+04,  3.18126271e+03,
        -5.01058199e+06, -3.34518407e+05, -2.61338308e+04,
         4.56974080e+04,  9.32350204e+05, -2.10013910e+05,
         1.08707846e+07, -1.08449878e+06,  4.45436463e+05,
        -2.71244221e+04, -1.86536630e+04,  1.92280253e+05,
         6.53276871e+06],
       [ 6.09969616e+05,  1.15640887e+07,  1.64402565e+05,
         2.84934984e+06, -5.30927920e+05,  1.72661247e+03,
        -6.90695102e+06, -2.46222124e+04, -9.44000614e+05,
         2.02244367e+05,  3.23692563e+05, -9.78439650e+05,
         1.34059854e+04,  1.81693311e+06,  3.06691326e+06,
        -1.22511240e+06],
       [-5.19043112e+06, -7.98355213e+05,  6.56899200e+05,
         8.69145113e+04, -9.13767270e+05,  1.57321113e+07,
         1.08460731e+05,  5.96843275e+04, -3.73784635e+03,
         5.12687814e+05, -7.32352790e+05,  2.97736236e+05,
        -1.62993467e+04, -1.83644315e+06, -1.19301377e+07,
        -7.23607948e+05],
       [-8.74885845e+05, -5.38105267e+06,  4.07118750e+07,
         1.46093388e+05, -1.27738131e+05, -1.36922611e+07,
        -5.50372036e+05, -1.75908061e+04, -2.88563043e+04,
         2.65077661e+06, -1.42322012e+06, -3.71396134e+04,
        -2.84233119e+06, -9.47139490e+05,  1.09484285e+06,
        -1.16552041e+05],
       [ 6.98141384e+03,  1.97784855e+06, -1.57390459e+04,
         4.68183531e+05,  4.93156540e+04, -6.98649474e+05,
         1.22004127e+04,  3.78506742e+03, -2.18163370e+04,
         3.94538382e+02, -3.08789964e+05, -1.87587605e+06,
        -1.08083389e+05,  3.04483370e+06, -9.01184329e+04,
         6.72894181e+04],
       [-1.14520951e+05, -4.09189095e+06, -3.90056083e+03,
        -1.19021004e+06,  6.78592625e+05, -5.55153069e+05,
         1.62209454e+06,  4.88777920e+07,  1.53007625e+06,
        -2.64653169e+05, -3.58808142e+05, -6.90399431e+03,
        -1.34133428e+06, -3.01416605e+07,  5.49895777e+06,
        -1.17650583e+05],
       [ 1.70913733e+04, -4.58855825e+05, -2.65070355e+06,
         8.46394879e+05,  1.72842921e+04,  2.16563892e+07,
        -1.41063711e+05, -1.22955020e+04,  1.48199996e+05,
        -5.54201798e+03, -8.66796474e+04, -5.29264872e+05,
        -6.23200036e+04, -4.64458259e+03, -1.85116677e+05,
         1.03866137e+06]]), array([-1.18206302e+05, -1.13908889e+04, -5.15697724e+01,  5.49341721e+05,
        7.41167295e+03, -2.81916819e+04, -3.04066138e+05])]","[[0.0, 2.0, 0.0, 4.0, 2.0], [0.0, 1.0, 4.0, 0.0, 4.0], [0.0, 1.0, 2.0, 3.0, 1.0], [2.0, 4.0, 4.0, 0.0, 0.0], [2.0, 0.0, 1.0, 4.0, 0.0]]",0.0,0.0,0.0,1972.6470057964325
